accept_ratio,acceptance_trend_slope,accepted_indices,accepted_len,attention_mass_covered,cloud_finish_ts_ms,cloud_guidance_generation_time_ms,cloud_receive_ts_ms,cloud_selected_count,cloud_selected_token_count,cloud_target_verify_time_ms,correction_token_id,cuda_memory_allocated_mb,draft_entropy,draft_tokens,draft_top1_confidence,draft_top1_top2_margin,draft_tree_actual_depth,draft_tree_max_depth,draft_tree_nodes,edge_finish_ts_ms,edge_start_ts_ms,full_kv_tokens,generated_token_offset,generation_phase,guidance_jaccard,kv_append_ms,kv_select_ms,method,network,network_time_ms,pipeline_built,pipeline_hit,pipeline_reuse,pipeline_wait_ms,previous_selected_chunk_ids,prompt_id,prompt_type,rejected_position,request_id,request_payload_bytes,response_payload_bytes,retrieval,retrieve_every_n_steps,retrieve_top_k,round,selected_chunk_ids,selected_full_ratio,tokens_since_guidance_update,top_attention_token_indices,tree_construct_ms,verify_elapsed_ms,working_kv_tokens
0.0,-2.25,[],0,,1781073786007.1226,0.0,1781073785859.3088,0,0,147.81191299880447,3709,10459.54833984375,2.655329942703247,32,0.36148756742477417,0.15227460861206055,6,6,32,1781073786015.7092,1781073785845.1892,4410,382,late,1.0,32.70053099913639,0.07371900028374512,observability_fixed_R16_k16,good,22.705756000505062,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",3,pg19,0,0d163d4c-bbdd-45a5-a969-da6200b88b74,22918,764,False,16,16,106,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",0.1292517006802721,25,[],208.5293170002842,170.51766899930954,570
0.15625,3.0,"[3, 8, 17, 22, 26]",5,,1781073786429.6897,0.0,1781073786281.2385,0,0,148.4504250001919,11682,10458.96875,1.853830099105835,32,0.3565234839916229,0.03693792223930359,6,6,32,1781073786438.2952,1781073786267.1367,4411,383,late,1.0,31.179531000816496,0.07535400072811171,observability_fixed_R16_k16,good,22.7053069993417,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",3,pg19,5,0d163d4c-bbdd-45a5-a969-da6200b88b74,22930,786,False,16,16,107,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",0.12944910451144864,31,[],219.21415999895544,171.1557319995336,571
0.09375,0.5,"[0, 14, 24]",3,,1781073786853.1833,0.0,1781073786705.3462,0,0,147.83628400073212,6243,10462.650390625,4.82948112487793,32,0.08475400507450104,0.03492970019578934,3,6,32,1781073786861.823,1781073786691.2178,4417,389,late,0.9411764705882353,36.95281900036207,4.253371000231709,observability_fixed_R16_k16,good,22.763493998354534,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,3,0d163d4c-bbdd-45a5-a969-da6200b88b74,22960,778,False,16,16,108,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",0.13787638668779714,35,[],210.75476400073967,170.59977799908665,609
0.0625,-0.25,"[1, 6]",2,,1781073787279.0625,0.0,1781073787128.0466,0,0,151.01402700020117,56579,10460.70751953125,1.3792625665664673,32,0.3603917360305786,0.011088073253631592,6,6,32,1781073787287.6558,1781073787113.8782,4421,393,late,0.9411764705882353,33.131943999251234,0.07573299990326632,observability_fixed_R16_k16,good,22.76069599975017,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,22948,771,False,16,16,109,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",0.1386564125763402,38,[],217.56316899882222,173.77472299995134,613
0.03125,-1.5,[1],1,,1781073787708.3582,0.0,1781073787562.4817,0,0,145.8749749999697,25806,10460.1279296875,1.7093387842178345,32,0.3408445119857788,0.03050205111503601,6,6,32,1781073787717.1072,1781073787548.2795,4424,396,late,0.9411764705882353,31.990537001547636,0.07911099964985624,observability_fixed_R16_k16,good,22.94754500144336,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,22979,765,False,16,16,110,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",0.13924050632911392,40,[],227.484019998883,168.82252000141307,616
0.0625,-0.75,"[0, 3]",2,,1781073788128.312,0.0,1781073787980.9316,0,0,147.37933899959899,19221,10460.33203125,0.4234898090362549,32,0.9206271171569824,0.8940996658056974,6,6,32,1781073788136.9387,1781073787966.7676,4426,398,late,0.9411764705882353,36.0162910001236,0.07778200051689055,observability_fixed_R16_k16,good,22.786405999795534,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,22988,770,False,16,16,111,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68]",0.1396294622684139,43,[],212.30062599897792,170.16574499939452,618
0.0,-2.0,[],0,0.9610152840614319,1781073788633.904,80.1226730000053,1781073788402.8286,16,974,231.07483400053752,6396,10460.1279296875,2.1017584800720215,32,0.45227593183517456,0.24520890414714813,5,6,32,1781073788642.6228,1781073788388.6262,4429,401,late,0.9411764705882353,35.156456999175134,0.0810350011306582,observability_fixed_R16_k16,good,22.91852599955746,0,False,False,0.0,"[0, 25, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,0,0d163d4c-bbdd-45a5-a969-da6200b88b74,23003,961,True,16,16,112,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.14021223752540077,44,"[0, 4429, 4428, 4426, 4427, 4424, 4425, 4423, 4255, 4198, 4406, 4346, 4202, 4417, 4269, 4420]",215.11114299937617,253.99336000009498,621
0.0,-1.25,[],0,,1781073788996.3384,0.0,1781073788916.15,0,0,80.1879070004361,25,10458.96875,0.9623404145240784,32,0.7377146482467651,0.624582439661026,6,6,32,1781073789005.0051,1781073788902.0486,4430,402,late,1.0,33.16977299982682,4.410605999510153,observability_fixed_R16_k16,good,22.762626998883206,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,0,0d163d4c-bbdd-45a5-a969-da6200b88b74,23005,752,False,16,16,113,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.11873589164785553,1,[],220.68390599997656,102.9505339993193,526
0.03125,0.25,[0],1,,1781073789450.156,0.0,1781073789291.2373,0,0,158.91808299966215,22888,10458.96875,1.5873944759368896,32,0.6748867034912109,0.593013659119606,6,6,32,1781073789458.7886,1781073789276.0632,4431,403,late,1.0,35.146142001394765,0.08029899981920607,observability_fixed_R16_k16,good,23.804421000022558,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23010,766,False,16,16,114,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.11893477770255022,3,[],234.62530199867615,182.7225039996847,527
0.09375,2.25,"[1, 3, 6]",3,,1781073789927.8845,0.0,1781073789742.2454,0,0,185.63766699844564,911,10459.54833984375,0.7208194136619568,32,0.7255648374557495,0.47481632232666016,6,6,32,1781073789936.8972,1781073789727.5732,4433,405,late,1.0,35.14249100044253,0.07112499952199869,observability_fixed_R16_k16,good,23.68282600218663,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,3,0d163d4c-bbdd-45a5-a969-da6200b88b74,23013,772,False,16,16,115,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1193322806226032,7,[],232.54178499882983,209.32049300063227,529
0.03125,0.0,[0],1,,1781073790382.9497,0.0,1781073790226.7166,0,0,156.23233900078048,65784,10460.70751953125,0.5412589311599731,32,0.865572988986969,0.7555277422070503,6,6,32,1781073790391.5674,1781073790212.2441,4437,409,late,1.0,34.93256299952918,0.07395099964924157,observability_fixed_R16_k16,good,23.087822999514174,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23044,767,False,16,16,116,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12012621140410187,9,[],239.13169799925527,179.32016200029466,533
0.0625,0.75,"[0, 3]",2,,1781073790822.217,0.0,1781073790670.1326,0,0,152.0833570011746,4780,10459.75244140625,0.5117729902267456,32,0.8714110255241394,0.7851296439766884,6,6,32,1781073790830.8853,1781073790656.104,4439,411,late,1.0,33.95113500118896,0.07858199933252763,observability_fixed_R16_k16,good,22.694211998896208,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,23047,766,False,16,16,117,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.120522640234287,12,[],229.53546999997343,174.7775690000708,535
0.125,2.25,"[0, 5, 14, 23]",4,,1781073791302.1301,0.0,1781073791118.3145,0,0,183.81399899953976,5166,10460.1279296875,0.939594030380249,32,0.7962743639945984,0.6702854484319687,6,6,32,1781073791310.9827,1781073791103.3127,4442,414,late,1.0,33.91409399955592,0.07304899918381125,observability_fixed_R16_k16,good,23.854002000007313,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,4,0d163d4c-bbdd-45a5-a969-da6200b88b74,23054,782,False,16,16,118,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12111661413777577,17,[],237.364198999785,207.66800099954708,538
0.0625,-0.5,"[0, 1]",2,,1781073791768.7764,0.0,1781073791583.2617,0,0,185.51360899982683,8830,10461.287109375,0.00024300176301039755,32,0.9999805688858032,0.9999636044994986,6,6,32,1781073791777.5117,1781073791568.5984,4447,419,late,1.0,33.943774998988374,0.06852099977550097,observability_fixed_R16_k16,good,23.39833800033375,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,23092,770,False,16,16,119,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12210478974589611,20,[],222.62401599982695,208.91194700016058,543
0.03125,-1.25,[1],1,,1781073792240.2717,0.0,1781073792054.6523,0,0,185.61837600100262,7281,10460.1279296875,0.9202625155448914,32,0.7093930244445801,0.5355487763881683,5,6,32,1781073792249.3591,1781073792039.8047,4450,422,late,1.0,36.94948900010786,4.0932020001491765,observability_fixed_R16_k16,good,23.932772999614826,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23096,766,False,16,16,120,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12269662921348315,22,[],219.93741299957037,209.55114900061744,546
0.09375,0.75,"[0, 3, 15]",3,,1781073792721.1326,0.0,1781073792537.596,0,0,183.53549300081795,35296,10459.75244140625,0.42898428440093994,32,0.9288524985313416,0.9080083146691322,5,6,32,1781073792729.8909,1781073792522.1765,4452,424,late,1.0,35.0290619990119,0.06920399937371258,observability_fixed_R16_k16,good,24.17683599924203,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,3,0d163d4c-bbdd-45a5-a969-da6200b88b74,23104,777,False,16,16,121,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12309074573225516,26,[],236.5036789997248,207.71232900005998,548
0.09375,0.5,"[0, 11, 20]",3,,1781073793170.5815,0.0,1781073792988.3523,0,0,182.2279290008737,85031,10460.70751953125,2.5250821113586426,32,0.2286739945411682,0.023691952228546143,6,6,32,1781073793179.335,1781073792973.8352,4456,428,late,1.0,32.219406000876916,0.06624799971177708,observability_fixed_R16_k16,good,23.269805999007076,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,3,0d163d4c-bbdd-45a5-a969-da6200b88b74,23123,777,False,16,16,122,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12387791741472172,30,[],210.72173600077804,205.49773499988078,552
0.09375,0.75,"[1, 7, 15]",3,,1781073793632.5996,0.0,1781073793448.4512,0,0,184.14639200091187,438,10460.91162109375,1.609169363975525,32,0.3857324719429016,0.017663955688476562,6,6,32,1781073793641.5244,1781073793434.0688,4460,432,late,1.0,33.46765599962964,0.07075499888742343,observability_fixed_R16_k16,good,23.303609999857144,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,3,0d163d4c-bbdd-45a5-a969-da6200b88b74,23133,773,False,16,16,123,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12466367713004484,34,[],220.24872600013623,207.45000200076902,556
0.0625,-0.5,"[1, 6]",2,,1781073794082.451,0.0,1781073793900.3425,0,0,182.10715599889227,806,10460.70751953125,2.5896401405334473,32,0.38316333293914795,0.19348372519016266,6,6,32,1781073794091.4766,1781073793885.9055,4464,436,late,1.0,32.47201100020902,0.06782799937354866,observability_fixed_R16_k16,good,23.46110899998166,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,23173,767,False,16,16,124,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12544802867383512,37,[],210.6392269997741,205.56826499887393,560
0.03125,-1.75,[5],1,,1781073794558.8215,0.0,1781073794373.6443,0,0,185.17490199883468,382,10460.91162109375,3.473022937774658,32,0.2457856684923172,0.11215431988239288,5,6,32,1781073794567.7832,1781073794359.2446,4467,439,late,1.0,33.688296000036644,0.07703600022068713,observability_fixed_R16_k16,good,23.360695000519627,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23183,764,False,16,16,125,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1260353704947392,39,[],232.9681570008688,208.5355969993543,563
0.0,-2.25,[],0,,1781073795010.032,0.0,1781073794825.7217,0,0,184.30855499900645,3973,10459.54833984375,2.351762294769287,32,0.5670427680015564,0.4571165218949318,6,6,32,1781073795018.8884,1781073794811.3687,4469,441,late,1.0,31.681868000305258,0.07146000098146033,observability_fixed_R16_k16,good,23.207392001495464,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,0,0d163d4c-bbdd-45a5-a969-da6200b88b74,23194,762,False,16,16,126,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1264264936227344,40,[],210.92168200084416,207.5159470005019,565
0.0625,0.5,"[0, 4]",2,,1781073795472.919,0.0,1781073795291.8457,0,0,181.07166300069366,2989,10458.96875,1.0801739692687988,32,0.6837268471717834,0.5426318347454071,6,6,32,1781073795481.61,1781073795277.2747,4470,442,late,1.0,33.11534900058177,0.07390399878204335,observability_fixed_R16_k16,good,23.261813999852166,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,23194,769,False,16,16,127,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1266219239373602,43,[],224.21972600022855,204.33347700054583,566
0.03125,-0.25,[8],1,0.9535973072052002,1781073796022.5156,140.9676759994909,1781073795744.9353,16,1019,277.5805149994994,476,10460.1279296875,2.818690776824951,32,0.3823890686035156,0.28720489889383316,6,6,32,1781073796031.1978,1781073795730.7864,4473,445,late,0.6,33.490898998934426,0.0743689997761976,observability_fixed_R16_k16,good,22.827402999610058,0,False,False,0.0,"[0, 53, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23217,962,True,16,16,128,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12720769058797227,45,"[0, 4474, 4472, 4473, 4471, 4470, 4469, 4327, 4468, 4415, 4414, 4455, 4416, 4354, 4254, 4419]",214.68715599985444,300.4079179991095,569
0.15625,4.0,"[1, 6, 13, 21, 26]",5,,1781073796378.474,0.0,1781073796298.8066,0,0,79.666936000649,5230,10459.54833984375,1.8106540441513062,32,0.5759416818618774,0.43698927760124207,6,6,32,1781073796386.9468,1781073796284.8606,4475,447,late,1.0,33.35734299980686,4.210379998767166,observability_fixed_R16_k16,good,22.416234000047552,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",3,pg19,5,0d163d4c-bbdd-45a5-a969-da6200b88b74,23219,778,False,16,16,129,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12044692737430168,6,[],214.9507039994205,102.08317000069655,539
0.03125,-1.0,[0],1,,1781073796804.9788,0.0,1781073796649.8643,0,0,155.11429700018198,1075,10461.86669921875,1.743127703666687,32,0.3078169524669647,0.018649667501449585,6,6,32,1781073796813.5322,1781073796635.5098,4481,453,late,0.9411764705882353,34.98735100038175,4.102266000700183,observability_fixed_R16_k16,good,22.905654999703984,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23245,765,False,16,16,130,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1287659004686454,8,[],208.52803400157427,178.01995199988596,577
0.03125,-1.25,[0],1,,1781073797226.9146,0.0,1781073797075.9883,0,0,150.9257189991331,6879,10459.54833984375,1.3657342195510864,32,0.5866547226905823,0.34962479770183563,6,6,32,1781073797235.4238,1781073797061.789,4483,455,late,0.9411764705882353,32.61675800058583,0.07736999941698741,observability_fixed_R16_k16,good,22.706293002556777,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23246,763,False,16,16,131,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12915458398393934,10,[],214.61660699969798,173.63201200168987,579
0.1875,4.0,"[0, 1, 4, 9, 16, 24]",6,,1781073797652.9705,0.0,1781073797503.3826,0,0,149.58664999903704,279,10459.75244140625,0.0015502634923905134,32,0.9998570680618286,0.9997464600382955,6,6,32,1781073797661.53,1781073797488.9832,4485,457,late,0.9411764705882353,32.60510099971725,0.07305799954337999,observability_fixed_R16_k16,good,22.957759001656086,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,6,0d163d4c-bbdd-45a5-a969-da6200b88b74,23250,788,False,16,16,132,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12954292084726868,17,[],219.84107100070105,172.54440900069312,581
0.0,-3.25,[],0,,1781073798070.5852,0.0,1781073797920.3232,0,0,150.26106300138053,4270,10462.4462890625,4.425053596496582,32,0.1975313127040863,0.07197277247905731,6,6,32,1781073798079.2747,1781073797906.1638,4492,464,late,0.9411764705882353,32.55970499958494,0.07618500058015343,observability_fixed_R16_k16,good,22.844888997497037,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,0,0d163d4c-bbdd-45a5-a969-da6200b88b74,23282,764,False,16,16,133,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13089937666963491,18,[],211.0453690002032,173.10595199887757,588
0.0625,0.0,"[0, 4]",2,,1781073798584.8618,0.0,1781073798425.9773,0,0,158.88385200014454,976,10458.96875,0.7322153449058533,32,0.8398314118385315,0.7901775501668453,6,6,32,1781073798593.621,1781073798409.9495,4493,465,late,0.9411764705882353,41.62208900015685,0.10249000115436502,observability_fixed_R16_k16,good,24.784536000879598,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,23279,768,False,16,16,134,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1310928110393946,21,[],287.64176799995766,183.66838800102414,589
0.0625,-0.25,"[0, 2]",2,,1781073799099.7922,0.0,1781073798938.8306,0,0,160.96169400043436,13,10460.1279296875,0.27585455775260925,32,0.9401358962059021,0.8954727165400982,6,6,32,1781073799108.6265,1781073798923.4055,4496,468,late,0.9411764705882353,45.079393001287826,0.10552599997026846,observability_fixed_R16_k16,good,24.256851998870843,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,2,0d163d4c-bbdd-45a5-a969-da6200b88b74,23303,765,False,16,16,135,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13167259786476868,24,[],283.28302200134203,185.2185459993052,592
0.15625,2.5,"[1, 9, 15, 22, 28]",5,,1781073799621.113,0.0,1781073799458.4875,0,0,162.62598399953276,63594,10460.1279296875,2.601992130279541,32,0.23365257680416107,0.014156296849250793,6,6,32,1781073799630.0244,1781073799442.8105,4499,471,late,0.9411764705882353,43.87753499941027,0.10462600039318204,observability_fixed_R16_k16,good,24.585552000644384,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,5,0d163d4c-bbdd-45a5-a969-da6200b88b74,23329,789,False,16,16,136,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13225161146921538,30,[],288.7900499990792,187.21153600017715,595
0.03125,-1.25,[2],1,,1781073800166.4119,0.0,1781073799982.5916,0,0,183.81901800057676,14521,10461.86669921875,0.7803491950035095,32,0.726523756980896,0.5014571994543076,6,6,32,1781073800175.1794,1781073799967.007,4505,477,late,0.9411764705882353,43.99942599957285,0.11525499940034933,observability_fixed_R16_k16,good,24.35128899924166,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23344,768,False,16,16,137,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13340732519422863,32,[],291.56786000021384,208.17030699981842,601
0.03125,-1.5,[0],1,,1781073800683.6968,0.0,1781073800526.538,0,0,157.15752000141947,9023,10459.54833984375,0.4366476535797119,32,0.8627258539199829,0.7324737310409546,6,6,32,1781073800692.4949,1781073800511.6584,4507,479,late,0.9411764705882353,43.89427299975068,0.10547800047788769,observability_fixed_R16_k16,good,23.677039998801774,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23344,765,False,16,16,138,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13379187929886843,34,[],291.1827190000622,180.83456000022124,603
0.03125,-1.25,[2],1,,1781073801201.9766,0.0,1781073801042.299,0,0,159.67663999981596,2041,10459.75244140625,0.8404135704040527,32,0.7805302143096924,0.6929571554064751,6,6,32,1781073801210.801,1781073801027.2566,4509,481,late,0.9411764705882353,43.937095999353915,0.11729600009857677,observability_fixed_R16_k16,good,23.864916000093217,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,1,0d163d4c-bbdd-45a5-a969-da6200b88b74,23360,765,False,16,16,139,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1341760922599246,36,[],289.3941350012028,183.54155599990918,605
0.0,-2.0,[],0,,1781073801626.3054,0.0,1781073801476.363,0,0,149.9404720016173,51044,10459.54833984375,2.413908004760742,32,0.3781243860721588,0.22294245660305023,6,6,32,1781073801635.1616,1781073801462.1357,4511,483,late,0.9411764705882353,37.050770999485394,0.07844799984013662,observability_fixed_R16_k16,good,23.080714998286567,0,False,False,0.0,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",3,pg19,0,0d163d4c-bbdd-45a5-a969-da6200b88b74,23385,762,False,16,16,140,"[0, 47, 52, 54, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13455996453114608,37,[],213.22668999891903,173.02118699990388,607
